simID,repeatID,planting_pattern,f.Flower_ID,f.Flower_of_cultivar,f.Flower_in_clone_ID,f.Flower_in_inflorescence_ID,f.Flower_bloom_day,f.Flower_ripeness_day,f.Flower_fruit_mass,f.Flower_beery_malformed,f.Flower_bee_visit,f.Flower_bee_visit_day1,f.Flower_bee_visit_day2,f.Flower_bee_visit_day3,f.Flower_bee_visit_day4,f.Flower_bee_visit_day5,f.Flower_bee_visit_success,f.Flower_nb_pollen_selfcultivar,f.Flower_nb_pollen_othercultivar,f.Flower_nb_accepted_pollen
1,5,4,442,1,36,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,443,1,36,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,444,2,37,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,445,2,37,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,446,2,37,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,447,2,37,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,448,2,37,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,449,2,37,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,450,2,37,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,451,2,37,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,452,2,37,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,453,2,37,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,454,2,37,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,455,2,37,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,456,1,38,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,457,1,38,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,458,1,38,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,459,1,38,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,460,1,38,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,461,1,38,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,462,1,38,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,463,1,38,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,464,1,38,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,465,1,38,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,466,1,38,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,467,1,38,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,468,2,39,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,469,2,39,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,470,2,39,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,471,2,39,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,472,2,39,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,473,2,39,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,474,2,39,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,475,2,39,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,476,2,39,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,477,2,39,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,478,2,39,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,479,2,39,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,480,1,40,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,481,1,40,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,482,1,40,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,483,1,40,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,484,1,40,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,485,1,40,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,486,1,40,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,487,1,40,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,488,1,40,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,489,1,40,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,490,1,40,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,491,1,40,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,492,2,41,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,493,2,41,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,494,2,41,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,495,2,41,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,496,2,41,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,497,2,41,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,498,2,41,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,499,2,41,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,500,2,41,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,501,2,41,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,502,2,41,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,503,2,41,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,504,1,42,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,505,1,42,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,506,1,42,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,507,1,42,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,508,1,42,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,509,1,42,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,510,1,42,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,511,1,42,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,512,1,42,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,513,1,42,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,514,1,42,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,515,1,42,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,516,2,43,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,517,2,43,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,518,2,43,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,519,2,43,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,520,2,43,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,521,2,43,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,522,2,43,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,523,2,43,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,524,2,43,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,525,2,43,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,526,2,43,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,527,2,43,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,528,1,44,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,529,1,44,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,530,1,44,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,531,1,44,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,532,1,44,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,533,1,44,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,534,1,44,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,535,1,44,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,536,1,44,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,537,1,44,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,538,1,44,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,539,1,44,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,540,2,45,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,541,2,45,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,542,2,45,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,543,2,45,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,544,2,45,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,545,2,45,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,546,2,45,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,547,2,45,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,548,2,45,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,549,2,45,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,550,2,45,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,551,2,45,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,552,1,46,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,553,1,46,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,554,1,46,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,555,1,46,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,556,1,46,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,557,1,46,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,558,1,46,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,559,1,46,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,560,1,46,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,561,1,46,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,562,1,46,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,563,1,46,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,564,2,47,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,565,2,47,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,566,2,47,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,567,2,47,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,568,2,47,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,569,2,47,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,570,2,47,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,571,2,47,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,572,2,47,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,573,2,47,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,574,2,47,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,575,2,47,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,576,1,48,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,577,1,48,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,578,1,48,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,579,1,48,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,580,1,48,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,581,1,48,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,582,1,48,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,583,1,48,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,584,1,48,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,585,1,48,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,586,1,48,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,587,1,48,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,588,2,49,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,589,2,49,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,590,2,49,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,591,2,49,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,592,2,49,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,593,2,49,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,594,2,49,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,595,2,49,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,596,2,49,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,597,2,49,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,598,2,49,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,599,2,49,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,600,1,50,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,601,1,50,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,602,1,50,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,603,1,50,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,604,1,50,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,605,1,50,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,606,1,50,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,607,1,50,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,608,1,50,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,609,1,50,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,610,1,50,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,611,1,50,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,612,2,51,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,613,2,51,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,614,2,51,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,615,2,51,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,616,2,51,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,617,2,51,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,618,2,51,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,619,2,51,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,620,2,51,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,621,2,51,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,622,2,51,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,623,2,51,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,624,1,52,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,625,1,52,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,626,1,52,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,627,1,52,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,628,1,52,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,629,1,52,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,630,1,52,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,631,1,52,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,632,1,52,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,633,1,52,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,634,1,52,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,635,1,52,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,636,2,53,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,637,2,53,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,638,2,53,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,639,2,53,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,640,2,53,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,641,2,53,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,642,2,53,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,643,2,53,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,644,2,53,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,645,2,53,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,646,2,53,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,647,2,53,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,648,1,54,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,649,1,54,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,650,1,54,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,651,1,54,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,652,1,54,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,653,1,54,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,654,1,54,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,655,1,54,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,656,1,54,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,657,1,54,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,658,1,54,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,659,1,54,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,660,2,55,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,661,2,55,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,662,2,55,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,663,2,55,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,664,2,55,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,665,2,55,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,666,2,55,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,667,2,55,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,668,2,55,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,669,2,55,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,670,2,55,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,671,2,55,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,672,1,56,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,673,1,56,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,674,1,56,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,675,1,56,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,676,1,56,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,677,1,56,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,678,1,56,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,679,1,56,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,680,1,56,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,681,1,56,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,682,1,56,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,683,1,56,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,684,2,57,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,685,2,57,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,686,2,57,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,687,2,57,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,688,2,57,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,689,2,57,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,690,2,57,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,691,2,57,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,692,2,57,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,693,2,57,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,694,2,57,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,695,2,57,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,696,1,58,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,697,1,58,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,698,1,58,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,699,1,58,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,700,1,58,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,701,1,58,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,702,1,58,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,703,1,58,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,704,1,58,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,705,1,58,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,706,1,58,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,707,1,58,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,708,2,59,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,709,2,59,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,710,2,59,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,711,2,59,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,712,2,59,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,713,2,59,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,714,2,59,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,715,2,59,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,716,2,59,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,717,2,59,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,718,2,59,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,719,2,59,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,720,1,60,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,721,1,60,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,722,1,60,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,723,1,60,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,724,1,60,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,725,1,60,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,726,1,60,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,727,1,60,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,728,1,60,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,729,1,60,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,730,1,60,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,731,1,60,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,732,2,61,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,733,2,61,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,734,2,61,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,735,2,61,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,736,2,61,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,737,2,61,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,738,2,61,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,739,2,61,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,740,2,61,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,741,2,61,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,742,2,61,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,743,2,61,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,744,1,62,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,745,1,62,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,746,1,62,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,747,1,62,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,748,1,62,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,749,1,62,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,750,1,62,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,751,1,62,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,752,1,62,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
